证券代码,证券名称,首发上市日期,相对大盘区间涨跌幅3月前,相对大盘区间涨跌幅6月前,相对大盘区间涨跌幅52周前,"收盘价
[交易日期]最新(2020-07-21)
[复权方式]不复权","每股收益EPS(基本)
[报告期]最新一期
[单位]元","每股息税前利润
[报告期]最新一期
[单位]元","净资产收益率ROE(平均)
[报告期]最新一期
[单位]%","净资产收益率ROE(加权)
[报告期]最新一期
[单位]%","销售净利率
[报告期]最新一期
[单位]%","总资产报酬率ROA
[报告期]最新一期
[单位]%","销售毛利率
[报告期]最新一期
[单位]%","研发费用/营业总收入
[报告期]最新一期","投入资本回报率ROIC(TTM)
[交易日期]最新(2020-07-21)
[单位]%
[TTM基准日]报表公告日期","年化投入资本回报率ROIC
[报告期]最新一期
[单位]%","EBITDA/营业总收入
[报告期]最新一期
[单位]%","价值变动净收益/利润总额
[报告期]最新一期
[单位]%","经营活动产生的现金流量净额/营业收入
[报告期]最新一期
[单位]%","经营活动产生的现金流量净额/经营活动净收益
[报告期]最新一期
[单位]%","资产负债率
[报告期]最新一期
[单位]%","流动资产/总资产
[报告期]最新一期
[单位]%","非流动资产/总资产
[报告期]最新一期
[单位]%","流动比率
[报告期]最新一期","现金比率
[报告期]最新一期
[调整类型]调整前","速动比率
[报告期]最新一期","息税折旧摊销前利润/负债合计
[报告期]最新一期","存货周转天数
[报告期]最新一期
[单位]天","应收账款周转天数(含应收票据)
[报告期]最新一期
[单位]天","存货周转率
[报告期]最新一期
[单位]次","基本每股收益同比增长率
[报告期]最新一期
[单位]%","营业总收入同比增长率
[报告期]最新一期
[单位]%","收益质量风险
[报告期]最新一期"
300429.SZ,强力新材,2015-03-24,-1.226152536,-3.989145095,26.60511415,18.88,0.0506,0.059693068,1.543056912,1.54,13.92911858,1.484595981,36.78629635,6.894611692,7.995996522,5.741315863,——,5.869833714,27.18686924,177.4476879,13.53023195,39.9856756,60.0143244,4.973496377,0.638868746,3.313016738,——,225.3101522,62.76871308,0.399449377,-21.06084243,-3.154038715,——
300431.SZ,暴风集团,2015-03-24,-56.49931456,-62.14946959,-90.64808712,1.48,-2,-2.188222984,——,-216.2,-767.0581652,-89.50938971,-26.63537379,43.06877261,——,——,——,——,-1.386561142,——,282.9880252,20.50349252,79.49650748,0.138227757,0.006219696,0.138227757,——,——,548.6534868,——,-181.6901408,-90.94712662,——
603729.SH,龙韵股份,2015-03-24,11.45050956,-7.493890215,4.410450974,17.94,0.04,0.06912826,0.516281745,0.52,2.052127719,0.560545522,8.303626589,——,-4.085612814,1.658137871,——,163.2550083,12.87650391,——,30.41501533,59.76416883,40.23583117,1.970505632,0.273518362,1.957936146,——,2.47234942,147.9919369,36.40262143,128.5714286,150.2907369,——
603020.SH,爱普股份,2015-03-25,24.80972728,43.19586891,49.88647867,12.88,0.1061,0.137593721,1.601510222,1.6,6.714489215,1.667285559,17.13162478,1.505445152,7.182664518,6.265278339,——,3.240255717,0.286545759,3.632283634,12.68689932,74.87277038,25.12722962,6.401372386,1.92474702,4.783729058,——,86.5372637,65.33278403,1.040014396,15.82969432,-5.641494401,——
603338.SH,浙江鼎力,2015-03-25,10.69303116,11.89108612,28.29859122,85.94,0.35,0.396581525,3.727453165,3.73,29.65242425,2.812622577,39.98222585,3.11173295,17.96431567,12.3999402,——,10.03070873,19.40152665,63.40242583,32.29342683,69.67331231,30.32668769,2.440566214,0.703377333,2.005659412,——,195.5109477,163.1344928,0.460332278,20.68965517,6.898736374,——
300435.SZ,中泰股份,2015-03-26,-11.39464622,-7.541447805,-30.12608014,11.08,0.09,0.121705245,1.583677335,1.58,7.173715554,1.594363173,16.85549154,0.88993805,3.924754757,5.797324194,——,-1.350368674,-6.227849523,-62.34519875,25.79070063,51.2782186,48.7217814,2.061949789,0.292060833,1.824638264,——,40.27561822,105.5094453,2.23460257,28.57142857,241.2582772,——
603199.SH,九华旅游,2015-03-26,-6.196549256,-10.28372459,-11.87144993,22.86,-0.2842,-0.378894449,-2.68205782,-2.65,-40.88828123,-3.020595095,-14.13773419,——,0.425196357,-5.309001065,-8.173992,——,-101.8915009,——,14.23299042,33.07735446,66.92264554,2.631531555,0.391092107,2.582363113,-0.033088523,17.00457678,7.419270282,10.58538547,-139.0277396,-73.50093865,——
603869.SH,新智认知,2015-03-26,5.769796164,-4.519916075,-15.94240084,11.95,-0.24,-0.214262942,-3.098653889,-3.11,-148.6536203,-1.500083596,-7.825134434,51.373096,1.072155181,-8.026500442,——,——,-77.77947616,——,46.51391698,59.45580025,40.54419975,1.388694536,0.295561774,1.253396028,——,376.6686693,1639.81469,0.238936783,-400,-83.58992109,——
002752.SZ,昇兴股份,2015-04-22,-4.358973696,-11.39840494,-13.85776539,6.04,0.0086,0.024441912,0.391132041,0.39,1.473088575,0.456683578,12.53545123,0.92714163,1.277318137,0.75815718,——,13.14584179,1.581878392,——,54.93763126,38.89170663,61.10829337,0.920437974,0.095680321,0.639862341,——,118.2602985,125.613239,0.761033087,-48.19277108,-19.56986548,——
300424.SZ,航新科技,2015-04-22,-4.890761566,-13.68091636,-20.48593019,15.77,0.0007,0.024873342,0.016319188,0.02,-0.104980653,0.24547077,18.69767919,2.543897464,3.515109338,0.034623083,——,——,-17.58284326,——,56.15962345,55.74816402,44.25183598,1.616400516,0.373446222,1.073736416,——,165.2253501,155.5639016,0.544710602,-46.15384615,25.80566285,——
300436.SZ,广生堂,2015-04-22,-5.738731246,-7.881708515,-18.93588616,34.2,0.0131,0.032231349,0.323649994,0.32,2.908660334,0.499518925,64.68732181,13.12197056,0.685568198,1.016389933,——,188.8801064,7.855803933,——,36.45852127,22.30339271,77.69660729,0.898563004,0.474333123,0.740890739,——,108.6613786,60.49829988,0.828261165,-75.51401869,-23.79393541,——
300439.SZ,美康生物,2015-04-22,7.467371394,46.59657067,33.05713699,21.68,0.48,0.608685451,11.68058323,11.68,37.40075101,5.758343718,33.82525602,5.828888738,-15.93256654,22.9877846,——,1.490026497,20.53924542,——,56.4431757,54.39192157,45.60807843,1.094320015,0.210128165,0.871423157,——,123.9516588,208.9126837,0.726089516,128.5714286,-36.26083004,——
300443.SZ,金雷股份,2015-04-22,65.62188699,63.71373439,67.14080523,25.34,0.75,0.872323733,8.94337728,8.94,29.50200985,9.132780143,40.32861112,3.012526622,10.70989779,16.72541734,39.530723,2.907062043,29.23250732,88.51894558,10.60149358,54.52171026,45.47828974,9.797781598,2.358719191,7.486891299,0.977282824,154.1063319,137.0939253,1.168024686,120.5882353,23.28354407,——
300447.SZ,全信股份,2015-04-22,-10.14109791,8.713355595,-6.481763976,12.19,0.0395,0.045041007,1.030112879,1.03,9.540258251,0.895344621,47.15253174,13.29181316,9.600399121,3.490018502,——,0.162721958,-49.89626179,-344.3668953,23.28798984,74.73807257,25.26192743,3.251851026,0.47667042,2.464200279,——,447.9361443,533.3796193,0.200921495,-49.35897436,-21.87585202,——
300449.SZ,汉邦高科,2015-04-22,23.41617247,2.063144815,15.97745724,11.83,0.04,0.077592259,1.363329766,1.36,23.30316176,1.369482891,61.90759514,6.535501894,-38.77586184,4.046658718,——,——,-45.0248729,-181.6906914,44.3595685,55.1734793,44.8265207,1.348811997,0.043107195,1.259951032,——,265.3012854,950.4334266,0.339236954,166.6666667,-2.550987559,——
603025.SH,大豪科技,2015-04-22,-13.63705339,-17.63525763,-28.35652071,8.13,0.04,0.047088156,2.08813087,1.97,17.21759275,2.090888012,44.9948651,15.51450664,12.04976844,7.64579943,——,0.994138296,-11.61080251,-72.72571514,20.52699969,74.1923279,25.8076721,3.635256273,0.74476237,3.092776261,——,173.5515643,185.3036347,0.518577867,-42.85714286,-17.94796271,——
603808.SH,歌力思,2015-04-22,11.31426776,-22.44838542,-12.49222363,14.14,0.73,0.876117178,12.24562331,12.25,59.05391546,8.504018664,66.51102738,4.054210096,19.20948566,37.63190395,——,102.3752367,10.60638499,224.0385743,36.57083092,48.29566181,51.70433819,2.656245119,1.262357619,1.810867581,——,366.3899374,60.96931965,0.245639934,180.7692308,-34.11329666,——
603818.SH,曲美家居,2015-04-22,27.55224534,14.04208601,26.03598772,9.79,-0.07,0.064201859,-2.470112603,-2.28,-3.99041914,0.428395206,44.66820426,1.872671038,0.724972728,-2.552722621,——,——,-4.193609071,-185.2439281,76.08648847,24.66878452,75.33121548,0.692908938,0.178833167,0.421377151,——,129.6814704,45.25659659,0.69400817,-450,-16.48474644,——
300437.SZ,清水源,2015-04-23,-4.864558036,-0.807542475,-20.43570011,11.2,0.0929,0.21035437,1.249456271,1.25,9.422358034,0.978989041,26.80972925,1.522385952,3.034186715,2.412223291,——,0.429978424,-8.600721954,-112.516,58.80929245,57.88345352,42.11654648,1.324179226,0.181572217,0.811245362,——,464.5780981,282.6155734,0.193724156,-37.73458445,-28.29606375,——
300440.SZ,运达科技,2015-04-23,-31.48456807,6.475807575,23.05853437,10.26,0.006,0.000193126,0.208172423,0.23,0.099171869,0.004626752,50.50337986,25.3052375,9.55777169,0.786597743,——,359.4690595,79.11066373,——,24.86988906,82.95795406,17.04204594,3.404650861,0.387255078,2.749310762,——,761.3439925,819.6342553,0.118212005,15.38461538,-9.074906298,——
300441.SZ,鲍斯股份,2015-04-23,-9.922070266,-10.27821033,2.478518464,10,0.03,0.054333394,1.326645208,1.33,7.755101045,1.294981825,32.84870279,4.673438214,-7.136828916,3.437499741,——,-8.369051456,13.16211176,132.9004491,41.03809834,43.9039741,56.0960259,1.14922197,0.192466201,0.729791364,——,198.5719342,113.9913301,0.453236256,0,-14.22597124,——
300444.SZ,双杰电气,2015-04-23,-16.89795921,-25.89887179,-50.68920943,4.15,-0.0091,-0.007579135,-0.63142477,-0.63,-6.002133685,-0.157695995,21.45627038,5.018473373,-37.83734899,-1.203963282,——,——,-103.6582842,——,73.6328848,70.1151937,29.8848063,1.214348279,0.19935962,0.989587796,——,229.6697533,525.112082,0.391867012,-126.4534884,-40.15079707,——
300446.SZ,乐凯新材,2015-04-23,-33.27835837,-42.59031371,-65.51394279,10.75,0.0566,0.067041709,1.496424966,1.5,28.69639314,1.671319199,60.82520869,21.16557331,12.76181399,5.961429518,——,25.71870603,38.86387502,154.2906131,4.832975108,68.8514165,31.1485835,29.19930254,0.564409827,26.39876145,——,303.4126259,174.3991465,0.296625758,-65.16923077,-49.93594203,——
603021.SH,山东华鹏,2015-04-23,8.624834994,-16.77142081,11.98724916,7.24,0.01,0.044426084,0.131655903,0.13,2.077408376,0.421340914,21.344907,2.09838156,-4.190474113,0.301569698,——,——,-24.7251726,——,64.30388201,30.51657225,69.48342775,0.493694557,0.044475806,0.223388528,——,430.5541918,160.9710332,0.20903292,133.3333333,-12.86629403,——
603703.SH,盛洋科技,2015-04-23,-36.46227481,-12.17017979,-8.830440576,14.56,——,0.049466447,0.238941714,0.24,1.647556223,0.815981001,24.06216137,3.910620988,0.32854657,0.393589065,——,0.641289807,-9.961105695,-1151.953932,59.65915617,51.39770025,48.60229975,0.880637541,0.1828791,0.588893007,——,158.4435953,164.2322607,0.568025484,——,0.200931135,——
603883.SH,老百姓,2015-04-23,9.556462144,39.09044147,67.67372479,105,0.69,1.087567546,5.466464597,5.47,7.002852743,3.01834834,33.07743427,0.004570171,7.034729889,10.4103804,——,-0.161557241,6.134264094,76.3429688,61.6457768,53.41752879,46.58247121,0.974604059,0.237716262,0.584990887,——,87.66953861,29.44644372,1.026582339,23.21428571,20.33823861,——
002751.SZ,易尚展示,2015-04-24,-8.767097346,-27.05928955,9.263490614,24.2,0.0006,0.162584249,0.006434059,0.01,1.420748742,0.681344075,30.27853958,5.28794173,1.336130297,0.013447372,——,——,29.28583014,——,54.90472329,30.22812199,69.77187801,0.958210687,0.203142995,0.840528254,——,150.6423377,386.4692198,0.597441605,-98.64253394,-20.28934518,——
300404.SZ,博济医药,2015-04-24,-38.71342487,-13.38347514,-38.78948588,16.59,-0.0338,-0.040508573,-1.391882874,-1.39,-27.36972991,-1.093236835,36.37855515,23.53968735,-0.143959497,-5.255614333,——,——,-2.543944721,——,30.37309469,45.57333806,54.42666194,1.740696838,0.473747472,1.156931447,——,649.207237,260.0905377,0.138630617,-522.5,-42.65385314,——
300434.SZ,金石亚药,2015-04-24,-10.79893038,-2.055135815,-12.8053256,8.27,0.05,0.060076494,0.718297336,0.72,9.328346734,0.75325955,61.23702177,2.800823639,3.210049119,2.86480812,——,-1.012397763,-28.43322679,-241.8659157,12.10592095,27.88699118,72.11300882,2.978205931,1.012997603,2.448667764,——,170.406779,22.17293318,0.528148003,-61.53846154,-25.28363502,——
300438.SZ,鹏辉能源,2015-04-24,-31.39772907,-38.91046317,4.866346134,18.56,0.07,0.094162663,0.862672498,0.86,3.648668268,0.495546496,16.37255336,4.253081164,4.174472005,2.349370109,——,-14.59707686,18.83926836,21374.03527,52.25182268,57.52820411,42.47179589,1.199201542,0.178333448,0.824494797,——,223.5675917,299.9277003,0.402562819,-56.25,-24.93927974,——
300442.SZ,普丽盛,2015-04-24,42.48840951,46.11157112,64.54819367,24.71,-0.15,-0.12530104,-2.030369683,-2.06,-18.83088373,-0.811697822,26.71686502,6.404772833,-0.427074193,-6.009114488,——,——,-23.85494898,——,53.72382726,65.88545496,34.11454504,1.315776786,0.009333891,0.540171202,——,840.9707944,313.3693633,0.107019174,-600,-56.6896116,——
300445.SZ,康斯特,2015-04-24,-13.95401086,-13.61404085,8.022664804,15.8,0.0486,0.050589869,1.343934062,1.34,17.99821817,1.274127657,64.75438499,17.15132926,12.56885121,5.32713721,——,18.67427874,-44.05284042,-460.9876352,8.586265545,57.3136228,42.6863772,7.746981844,3.981671385,6.653873613,——,302.484712,144.6647389,0.297535698,-28.52941176,-25.32791024,——
300448.SZ,浩云科技,2015-04-24,-14.02790465,-14.6588082,31.20014627,10.28,-0.059,-0.061555607,-2.797032904,-2.8,-98.24751134,-2.410391142,9.884915701,28.3212691,7.140479055,-10.5673464,——,——,-196.1127235,——,14.17137697,68.04657249,31.95342751,5.135117923,2.082781385,4.232136527,——,463.1831385,809.3186106,0.194307591,-478.2051282,-70.29163869,——
603315.SH,福鞍股份,2015-04-24,0.065173584,-8.743148145,3.295286704,12.72,0.0661,0.080534042,1.527354083,1.53,15.87720777,1.270875623,25.68633924,2.68795718,7.139383679,4.811585752,——,——,-8.774207604,-61.53648652,30.48874345,75.7842324,24.2157676,2.688677941,0.442214779,2.043765816,——,324.0751264,457.9383097,0.277713384,38.28451883,-15.17526248,——
603318.SH,派思股份,2015-04-24,3.286750934,-27.25349966,-76.17041655,8.93,-0.02,-0.008492183,-1.070815104,-1.07,-6.980106339,-0.206613937,8.437469028,0.114219513,-9.461720749,-3.476763922,——,——,0.299341586,——,45.94730868,42.03077665,57.96922335,1.410714604,0.189537159,1.075498988,——,121.4173052,169.9415723,0.741245244,66.66666667,144.8125805,——
603567.SH,珍宝岛,2015-04-24,-17.24728035,-3.649373565,-7.337987006,13.16,0.15,0.22911769,2.385951525,2.38,20.441246,2.051590482,68.08875996,1.26772349,4.144482125,6.03777751,——,0.124540068,13.29497196,54.26861125,45.94343612,63.30310414,36.69689586,3.11602466,1.484142409,2.607802736,——,396.234664,293.1025727,0.227138128,-25,-21.21806273,——
603789.SH,星光农机,2015-04-27,-7.765220246,-7.132724545,-12.83638104,14.44,-0.0559,-0.05672742,-1.402208182,-1.4,-31.04968247,-0.873335695,-1.082048885,8.168507663,-0.51358733,-4.538769106,——,——,-56.80231409,——,33.70751064,58.22050103,41.77949897,2.075687879,0.237765235,1.723422071,——,290.5773111,1129.995864,0.309728243,-453.7974684,-75.72201914,——
600959.SH,江苏有线,2015-04-28,-9.295055226,-11.20262474,-21.03991008,3.91,0.0012,0.011226232,0.026677536,0.03,0.721956825,0.172746616,18.41565714,0.117210528,1.122287259,0.101846802,——,102.7809241,23.68464251,——,31.06168532,24.454016,75.545984,0.863940374,0.312376716,0.767375272,——,58.31606905,46.41370961,1.543313901,-94,-8.152510046,——
300414.SZ,中光防雷,2015-05-13,-14.36300693,-5.857438085,-0.579940086,12.91,0.0451,0.044963956,1.645531089,1.65,24.1530908,1.435541877,24.69377122,15.1285357,6.111316098,6.439320301,——,3.704703336,9.759697253,——,12.59274061,84.97386872,15.02613128,7.474457815,2.226141863,6.577810189,——,205.6045035,349.5866038,0.437733603,-9.619238477,-34.81469757,——
603355.SH,莱克电气,2015-05-13,3.347465064,-6.522799845,12.50087737,25.57,0.22,0.240186801,2.748140579,2.75,7.883647868,1.78295863,25.71091722,4.97650235,11.68360848,8.484047954,——,3.590880612,21.01753512,202.5637436,39.35589917,73.22207743,26.77792257,2.176424475,0.714964055,1.879097762,——,62.0259308,70.98454981,1.451006036,4.761904762,-19.55785924,——
603599.SH,广信股份,2015-05-13,-1.198293996,18.39524586,16.32859032,18.85,0.25,0.295739242,2.237527054,2.24,13.94493425,2.04318014,31.16091266,5.300111458,8.4405338,8.135172325,——,6.89968462,27.50827616,176.3740873,24.07713482,69.54442038,30.45557962,2.983063835,0.850838734,2.688466288,——,85.56295429,32.30669921,1.051857089,-13.79310345,-7.262919336,——
300451.SZ,创业慧康,2015-05-14,-40.55205672,-8.176639125,18.18373536,18.61,0.08,0.089094271,2.220923593,2.23,18.07877072,1.837430176,57.32271879,10.83446982,10.30804172,7.977163808,——,3.993717841,-85.70526411,-391.1820154,25.55117897,45.11473423,54.88526577,1.778746696,0.38584318,1.596337894,——,99.58510693,205.599898,0.903749594,-11.11111111,2.358379836,——
300456.SZ,赛微电子,2015-05-14,14.37780758,-14.50071029,127.0749685,29.9,0.0107,0.012327542,0.244693914,0.24,1.215318901,0.190883104,44.93070562,20.62632799,3.760241271,0.882787855,——,-44.51352566,-8.068977317,-92.67616711,19.28483233,36.07743603,63.92256397,2.907955291,1.013660749,2.396079461,——,256.1629649,206.9931393,0.351338844,-50.46296296,21.01084807,——
300457.SZ,赢合科技,2015-05-14,-33.05743531,-21.03670198,37.25813362,35.27,0.41,0.459632459,4.753104906,4.74,27.39723446,2.810551823,44.88843548,4.359521116,4.749258334,12.68352774,——,5.266715577,8.616665161,30.21129306,49.66790151,70.29003563,29.70996437,1.643888144,0.408665934,1.356404295,——,215.8982313,280.5533915,0.416863072,115.7894737,21.51818527,——
002755.SZ,奥赛康,2015-05-15,-4.600672666,14.25763118,58.65851649,19.87,0.11,0.131574948,4.149615672,4.15,14.96916577,3.368700065,90.47526027,6.744761793,26.68955336,16.59511744,——,0.564279741,24.31608259,147.3047046,26.29060585,66.41398081,33.58601919,2.82356971,1.56176306,2.54660302,——,305.3392567,89.35102118,0.294754107,-45,-36.30778404,——
002756.SZ,永兴材料,2015-05-15,-3.678377796,-4.731738265,27.2604542,19.38,0.21,0.250742644,2.160311315,2.16,8.027525234,1.964723583,11.00756253,3.44179391,8.220351978,7.873972278,——,-4.78075577,0.689072396,14.01025572,23.97778117,49.56164173,50.43835827,2.832203345,0.958107212,2.200610259,——,52.93262672,16.69553873,1.700274586,-25,-22.44154765,——
300452.SZ,山河药辅,2015-05-15,-18.55679886,63.07558234,62.01888563,27,0.17,0.201229463,4.434040419,4.44,19.43838389,3.404701926,34.60057684,3.200017761,13.94804522,15.45066877,——,3.478661844,-5.09907034,-24.76221472,25.61936293,47.89408713,52.10591287,2.15894955,0.54272813,1.906509285,——,51.30785747,58.99678031,1.754117292,21.42857143,8.495569835,——
300453.SZ,三鑫医疗,2015-05-15,22.09706326,144.3825232,162.0005176,19.78,0.05,0.067152631,1.795959559,1.98,7.927821813,1.539386133,35.07577865,2.270783077,8.259275196,5.878522417,——,1.274465552,13.07709403,149.3891435,35.99691664,37.97164803,62.02835197,1.125341652,0.129546954,0.758271423,——,112.8078975,62.6786536,0.797816482,150,27.44586867,——
300455.SZ,康拓红外,2015-05-15,-12.65947765,11.28611566,74.2323185,14.63,0.0116,0.015633516,0.577929632,0.58,9.429759778,0.495058352,30.5185211,10.98869779,8.352014682,1.939230393,——,——,-40.08955424,-7112.920744,35.6732843,79.18189907,20.81810093,2.352993718,0.893902378,1.729375745,——,667.7991314,550.9406358,0.134771065,0.869565217,16.21819968,——
300458.SZ,全志科技,2015-05-15,14.60049869,-2.470974255,52.45409424,37.55,0.08,0.054961452,1.172608038,1.17,9.923082418,0.70923149,33.21133437,22.32364785,5.926843996,4.543294407,——,2.446196458,-40.60676452,-418.5745458,12.80500584,83.3314625,16.6685375,6.912521213,4.455830654,5.277211047,——,235.7340199,15.67442255,0.381786218,14.28571429,-19.72313419,——
300459.SZ,金科文化,2015-05-15,-11.81307974,-20.62291945,1.881470014,3.18,0.06,0.074138496,5.771549725,5.77,48.04708587,3.248384845,85.09441809,7.506104908,-38.62345525,12.0139614,——,8.111303136,101.2791365,248.0307015,53.13579932,40.10443417,59.89556583,1.629415606,0.831110736,1.626656128,——,8.589046764,73.01271712,10.47846198,-14.28571429,-30.3527868,——
300460.SZ,惠伦晶体,2015-05-15,-37.3558429,-41.31730194,31.55139707,12.65,-0.0461,-0.051596045,-1.491641601,-1.49,-18.95699671,-1.065153457,10.37966741,14.05812872,-22.11252721,-5.353728254,——,——,0.843008616,——,37.44412242,48.11475241,51.88524759,1.574899401,0.061504936,0.880737938,——,386.4749741,401.4902132,0.23287407,37.7027027,-4.212351619,——
603227.SH,雪峰科技,2015-05-15,-5.445774316,-17.00772913,-8.825044096,4.45,-0.051,-0.0394281,-2.677168995,-2.68,-23.93538402,-0.782462765,8.168337942,0.2076736,3.924292524,-6.392750782,——,——,-42.4894376,——,52.12122377,46.5142834,53.4857166,1.246573612,0.315276392,1.15373074,——,66.24387713,418.7354917,1.35861613,-70,-49.28599877,——
603718.SH,海利生物,2015-05-15,110.5234047,126.4785792,187.5587021,37.4,0.009,0.005979172,0.570518342,0.57,2.454698487,0.22705663,44.47684111,9.740313997,1.099567666,2.282073366,——,128.559893,-22.25942222,——,41.20175026,47.71338982,52.28661018,1.282671442,0.036584791,1.106345959,——,321.1989571,131.1951716,0.280200163,-10,-29.9887549,——
